                  20,-7.211725570284868e-05, -0.0276548890879371,                   0,   154049.8736433913,   -618.106461074244,   6778407.757405832,   154049.8662661083,                   0,   6778407.011221834
                20.5,-6.624816821174784e-05,-0.02817291373718811,                   0,   157881.2726295274,   -377.014757707284,   6778319.092108818,   157881.2681295191,                   0,    6778318.63696064
                  21,-6.014461744354157e-05,-0.02862539583339158,                   0,   161712.6214963892,  -163.0047240432094,   6778228.293873916,   161712.6195503873,                   0,   6778228.097066214
                21.5,-5.348964905971737e-05,-0.02901388411038475,                   0,   165543.9196455771,  -28.47010578004337,   6778135.426000956,   165543.9193046037,                   0,   6778135.391567691
                  22,-4.614853247795409e-05,-0.02934080624709686,                   0,   169375.1665665651,  -6.347510457506512,   6778040.545711105,   169375.1661680757,                   0,   6778040.520494898
                22.5,-3.822596844964605e-05, -0.0296094355213343,                   0,   173206.3653605483,  -102.0523657520332,   6777943.891310384,   173206.3589167271,                   0,   6777943.483878352
                  23,-3.00636964805121e-05,-0.02982384584845209,                   0,   177037.5147753027,  -292.1540740441463,   6777845.448222618,   177037.4963264988,                   0,   6777844.281749262
                23.5,-2.217877047584314e-05,-0.02998885582687787,                   0,   180868.6106491432,  -530.1121042173452,   6777745.030727976,   180868.5771733494,                   0,   6777742.914139532
                  24,-1.515731279209465e-05,-0.03010996255858394,                   0,    184699.648079321,   -757.669783349317,   6777642.406261366,   184699.6002332549,                   0,   6777639.381081756
                24.5,-9.529478537146681e-06,-0.03019326615201462,                   0,   188530.6223237953,  -919.1166432107043,   6777537.352419387,     188530.56428221,                   0,    6777533.68260922
                  25,-5.655987939422623e-06,-0.03024538594320113,                   0,   192361.5296625819,  -974.9274074352611,    6777429.71142075,   192361.4680962276,                   0,     6777425.8187559
                25.5,-3.65378152217566e-06,-0.03027336958437299,                   0,    196192.368008835,  -911.4385344533068,   6777319.428743227,   196192.3104513399,                   0,   6777315.789556465
                  26,-3.378807035539366e-06,-0.03028459624749463,                   0,   200023.1371201059,  -744.1933135603359,   6777206.566480719,   200023.0901235983,                   0,   6777203.595046277
                26.5,-4.469995249861659e-06,-0.03028667527145495,                   0,   203853.8383580773,  -514.1365706794612,   6777091.288151107,   203853.8058890742,                   0,   6777089.235261389
                  27,-6.443538930267635e-06,-0.03028734164491393,                   0,   207684.4740556291,  -277.5905925560075,   6776973.818675652,   207684.4565238591,                   0,   6776972.710238544
                27.5,-8.814313202759898e-06,-0.03029434976105743,                   0,   211515.0466464273,  -92.46635465225802,   6776854.389337139,   211515.0408040649,                   0,   6776854.020015181
                  28,-1.121467084207966e-05,-0.03031536690492921,                   0,   215345.5577764558,  -4.085806639000419,   6776733.181442462,   215345.5575058249,                   0,   6776733.164629427
                28.5,-1.348152841341132e-05,-0.03035786793744736,                   0,   219176.0168795972,    -34.083011204954,   6776610.649224239,   219176.0054052931,                   0,   6776610.144120102
                  29,-1.569045440247645e-05,-0.03042903261726941,                   0,   223006.4422517145,  -175.1055893635431,   6776487.554448578,    223006.383278646,                   0,   6776484.958526717
                29.5,-1.812850166114733e-05,-0.03053564697859132,                   0,   226836.8221374564,  -392.6280238844939,   6776363.428709972,   226836.6899020816,                   0,   6776357.607889477
                  30,-2.121256721519752e-05, -0.0306840101322087,                   0,    230667.137378852,  -633.3966651871801,   6776237.482603303,   230666.9240518209,                   0,   6776228.092249276
                30.5,-2.537341319631932e-05,-0.03087984776335878,                   0,   234497.3668998649,  -838.4667488449932,   6776108.842298523,   234497.0845041074,                   0,   6776096.411647701
                  31,-3.093393261785952e-05,-0.03112823351016872,                   0,   238327.4925677336,  -957.6331996093362,   6775976.763525776,   238327.1700352084,                   0,    6775962.56612703
                31.5,-3.801168632596643e-05,-0.03143351929754402,                   0,   242157.5033327545,  -961.7217931027197,    6775840.81380253,   242157.1794214145,                   0,   6775826.555730235
                  32,-4.646982467831806e-05,-0.03179927557799653,                   0,    245987.397633916,  -849.7315634004914,   6775700.978325818,   245987.1114390405,                   0,   6775688.380500975
                32.5,-5.59286879559444e-05,-0.03222824229592195,                   0,   249817.1834815458,  -649.0798585846936,   6775557.663609095,   249816.9648644259,                   0,   6775548.040483605
                  33,-6.583554640642286e-05, -0.0327222912468642,                   0,   253646.8761968219,  -408.8900499481478,   6775411.597976052,   253646.7384739346,                   0,   6775405.535723171
                33.5,-7.557572506790564e-05,-0.03328240034983238,                   0,   257476.4943618941,   -187.965191744719,   6775263.653282704,   257476.4310439563,                   0,   6775260.866265408
                  34,-8.459824006228393e-05,-0.03390864019012645,                   0,   261306.0549754234,  -40.39190787335166,   6775114.631615533,   261306.0413509062,                   0,   6775114.032156745
                34.5,-9.252552877338284e-05,-0.03460017302369714,                   0,   265135.5725123855,  -2.296323928770207,   6774965.176989647,   265135.5681712253,                   0,   6774965.033444301
                  35,-9.922069380429745e-05,-0.03535526425178168,                   0,   268965.1695735644,  -82.86358331352206,   6774819.131082903,   268965.0102813813,                   0,    6774813.87017589
                35.5,-0.0001047959966949426,-0.03617130618780962,                   0,   272794.8707004545,  -262.2863972852037,   6774677.195815501,   272794.3664578685,                   0,   6774660.542400012
                  36,-0.0001095612171806674,-0.03704485386356975,                   0,   276624.5902710118,  -496.6385321602967,   6774536.583721701,   276623.6354772089,                   0,   6774505.050165863
                36.5,-0.0001139248312826698,-0.03797167238988901,                   0,   280454.2167623577,  -728.5461002635866,   6774393.652030316,   280452.8161159516,                   0,   6774347.393523327
                  37,-0.0001182723998128128,-0.03894679519612275,                   0,   284283.6397997073,   -901.233695012423,    6774244.79589424,   284281.9071506738,                   0,   6774187.572522983
                37.5,-0.0001228522337685699,-0.03996459233054709,                   0,   288112.7768804509,  -972.4240917087753,   6774087.330992413,   288110.9073579814,                   0,   6774025.587216101
                  38,-0.0001276966005328706,-0.04101884786125276,                   0,   291941.5932731619,  -924.6885192351815,   6773920.150725228,   291939.8155145087,                   0,    6773861.43765464
                38.5,-0.0001325980064561423,-0.04210284529321184,                   0,   295770.1102212209,  -769.7135558136741,   6773743.997150101,   295768.6303969195,                   0,   6773695.123891252
                  39,-0.0001371465782730219,-0.04320945981407633,                   0,   299598.3994429977,  -545.4400306233567,    6773561.27933649,   299597.3507819069,                   0,   6773526.645979282
                39.5,-0.0001408195759383703,-0.04433125609891178,                   0,   303426.5652757193,  -306.7743817552984,   6773375.483627314,   303425.9754461942,                   0,   6773356.003972762
                  40,-0.0001431012719661036,-0.04546059034081619,                   0,   307254.7188385287,  -112.1465012312093,   6773190.320285197,    307254.503166535,                   0,    6773183.19792642
                40.5,-0.0001436039601346653,-0.04658971512764246,                   0,   311082.9506157703,  -9.204843558630801,    6773008.81732499,   311082.9327197134,                   0,   6773008.227895673
                  41,-0.0001421604229338095,-0.04771088574694002,                   0,   314911.4885732834,  -22.49770396619058,   6772837.070002937,    314911.262882545,                   0,    6772831.09393663
                41.5,-0.0001388628690010476,-0.04881646638615065,                   0,   318740.9578258309,  -145.9947006982053,   6772690.597013366,   318739.4924318767,                   0,   6772651.796106091
                  42,-0.0001340397420153713,-0.04989903483345046,                   0,   322571.1244858975,  -349.1210792468191,    6772563.12273375,   322567.6201445872,                   0,   6772470.334461548
                42.5,-0.000128181193339921,-0.05095148449053598,                   0,   326401.4882115479,  -582.1472774180713,   6772441.431422864,   326395.6447975879,                   0,   6772286.709061184
                  43,-0.0001218285650735571,-0.05196712220922602,                   0,   330231.4751427395,  -788.0239646773454,   6772310.360789796,   330223.5651678225,                   0,   6772100.919963872
                43.5,-0.0001154541213825351, -0.0529397605377876,                   0,   334060.5781303705,  -916.3485625246547,    6772156.51493677,   334051.3800322679,                   0,   6771912.967229178
                  44,-0.0001093603018873513,-0.05386380303097263,                   0,   337888.4806001906,  -935.7047316413428,   6771971.544035343,   337879.0881679347,                   0,   6771722.850917358
                44.5,-0.0001036229530664001,-0.05473432136319053,                   0,   341715.1337578068,  -841.3536833133078,   6771754.188563967,   341706.6883518671,                   0,    6771530.57108936
                  45,-9.809219466148337e-05,-0.05554712311089994,                   0,   345540.7682363764,  -656.3943173782336,    6771510.58770706,   345534.1793611437,                   0,   6771336.127806825
                45.5,-9.245044244346526e-05,-0.05629880923432328,                   0,   349365.8373371246,  -426.1081529616926,   6771252.776450665,   349361.5599728776,                   0,   6771139.521132082
                  46,-8.631309363201902e-05,-0.05698682047943535,                   0,   353190.9057645331,  -206.8734870706583,   6770995.739440508,    353188.828964217,                   0,   6770940.751128151
                46.5,-7.934691448980747e-05, -0.0576094721236713,                   0,   357016.5111480292,  -52.36251689951312,   6770753.743960353,   357015.9851123458,                   0,   6770739.817858746
                  47,-7.13768081019671e-05,-0.05816597668636875,                   0,    360843.039856268, -0.3567520897961383,   6770537.008263249,   360843.0271944835,                   0,   6770536.721388272
                47.5,-6.244783135002267e-05,-0.05865645434360368,                   0,   364672.1714901969,  -45.26079647761777,   6770380.782288461,   364669.9539878856,                   0,   6770331.461781822
                  48,-5.280128416036567e-05,-0.05908193077515154,                   0,   368504.5947276041,  -159.7914351800632,    6770298.19816709,   368496.7642698445,                   0,   6770124.039105182
                48.5,-4.281872500140735e-05,-0.05944432295810718,                   0,   372338.9361115846,  -315.8676626575754,    6770258.73155184,   372323.4568176896,                   0,    6769914.45342483
                  49,-3.295467804609656e-05,-0.05974641326957322,                   0,    376173.321917503,  -475.2775036650993,   6770220.735671233,   376150.0304087874,                   0,   6769702.704807933
                49.5,-2.365263775741198e-05,-0.05999181205234222,                   0,   380005.8383737624,  -598.9939276674287,   6770141.673179691,   379976.4838205426,                   0,   6769488.793322353
                  50,-1.526353833935119e-05,-0.06018490896987779,                   0,   383834.9999286128,  -656.7285304731116,   6769988.530896757,   383802.8158303979,                   0,   6769272.719036636
                50.5,-7.986269918504849e-06,-0.06033081357379533,                   0,   387660.1126479455,  -634.3465556346183,   6769745.902196232,   387629.0252158342,                   0,   6769054.482020024
                  51,-1.844431645557829e-06, -0.0604352856561506,                   0,   391481.4438068536,  -537.3272845544352,   6769419.758908032,   391455.1107543719,                   0,   6768834.082342451
                51.5,3.295341156941205e-06,-0.06050465616796762,                   0,   395300.1561609321,  -389.4225229065246,   6769035.989396668,   395281.0712235704,                   0,    6768611.52007454
                  52,7.668289148984966e-06,-0.06054573973766575,                   0,   399118.0229951477,  -226.8414996591146,   6768634.060823652,    399106.905401029,                   0,   6768386.795287601
                52.5,1.153346569742528e-05,-0.06056574008509377,                   0,   402936.9937435983,  -89.38526427606153,   6768257.357701629,   402932.6120643871,                   0,   6768159.908053642
                  53,1.509208821749147e-05,-0.06057214985670808,                   0,   406758.7170028191,    -10.692687892186,   6767942.569683987,   406758.1899913244,                   0,   6767930.858445358
                53.5,1.842351103416946e-05,-0.06057264657652574,                   0,   410584.5212674501,   3.870680049505897,   6767715.671266841,   410583.6379595617,                   0,   6767699.646536135
                  54,2.148303326018943e-05,-0.06057498684232294,                   0,     414416.12417644,   31.70346149096754,    6767596.29079615,    414408.954746861,                   0,    6767466.27240005
                54.5,2.416388864987248e-05,-0.06058690035078773,                   0,   418252.2258958888,   80.00786534071403,   6767558.737005836,   418234.1391310261,                   0,   6767230.736111871
                  55,2.632788714517654e-05,-0.06061598400317139,                   0,    422090.152374003,   136.9747351496321,   6767554.536192252,   422059.1898899029,                   0,   6766993.037747059
                55.5,2.783214766683969e-05,-0.06066959805697701,                   0,   425926.7501705068,   188.6599731307334,   6767526.523379421,   425884.1058013797,                   0,    6766753.17738176
                  56,2.855877114467559e-05,-0.06075476584823736,                   0,   429759.1581244086,   222.4109684952118,   6767422.834284972,   429708.8856433874,                   0,   6766511.155092818
                56.5,2.844026843134461e-05,-0.06087807826072834,                   0,   433585.5075139984,   229.9653560573954,   6767209.602376538,   433533.5281939005,                   0,   6766266.970957761
                  57,2.747456650993909e-05,-0.06104560399408604,                   0,   437405.3792535256,    209.474075696492,   6766879.249966948,   437358.0322309372,                   0,   6766020.625054812
                57.5,2.572594319070436e-05,-0.06126280661611929,                   0,   441219.9061938012,   165.9541802149553,   6766452.343359146,   441182.3965325592,                   0,   6765772.117462883
                  58,2.331165544185148e-05,-0.06153446937778575,                   0,   445031.4954818325,    110.060699952729,   6765972.557827479,   445006.6198768732,                   0,   6765521.448261576
                58.5,2.037749842398072e-05,-0.06186462880343644,                   0,   448843.2389534528,   55.47845704570246,   6765495.985045259,   448830.7010420304,                   0,   6765268.617531186
                  59,1.706821472097577e-05, -0.0622565181076768,                   0,   452658.1559267486,   15.57389829468399,   6765077.400318964,   452654.6388062273,                   0,   6765013.625352697
                59.5,1.349989329618317e-05,-0.06271252148971709,                   0,   456478.4551129098,   0.224093069239327,   6764756.827364356,    456478.431947706,                   0,   6764756.471807783
                  60,9.727426914947621e-06,-0.06323414080690003,                   0,   460304.5396838862,   52.81682516277418,   6764519.522575238,   460302.0792447544,                   0,   6764497.156978807
                60.5,5.653075873988008e-06,-0.06382197794670327,                   0,   464134.9977406727,   202.2339666589933,   6764321.263226905,    464125.579475707,                   0,   6764235.680948828
                  61,1.00498112409238e-06,-0.06447572826033679,                   0,    467968.117246602,   411.9817355597775,    6764146.37517126,   467948.9314189449,                   0,   6763972.043801591
                61.5,-4.581860463854992e-06,-0.06519418337350534,                   0,   471801.5055522235,   630.7115342542925,   6763973.127184828,   471772.1338528965,                   0,   6763706.245621531
                  62,-1.145564283249958e-05,-0.06597524593038234,                   0,   475632.6677093211,   804.8745493466522,   6763778.860391397,   475595.1855560377,                   0,   6763438.286493776
                62.5,-1.983900081421105e-05,-0.06681595666377994,                   0,    479459.616891592,    891.832534866268,   6763545.533210191,   479418.0853068922,                   0,   6763168.166504146
                  63,-2.974840882357688e-05,-0.06771253383847982,                   0,   483281.3604934305,   870.2966290576711,   6763264.137908781,   483240.8318840321,                   0,   6762895.885739145
                63.5,-4.09618119098657e-05,-0.06866042480290162,                   0,    487098.142835216,   745.5393218662778,   6762936.905769569,   487063.4240660783,                   0,   6762621.444285971
                  64,-5.304279789586392e-05,-0.06965436901273564,                   0,   490911.3850486739,   548.1036739967917,   6762576.760792897,   490885.8606317007,                   0,   6762344.842232514
                64.5,-6.541580889255484e-05,-0.07068847151566084,                   0,   494723.3368579132,   326.3258266285067,   6762204.155606528,   494708.1403596186,                   0,   6762066.079667353
                  65,-7.747441905813079e-05,-0.07175628556719271,                   0,   498536.5255063534,   134.5015119560336,   6761842.064024861,   498530.2620286017,                   0,   6761785.156679754
                65.5,-8.869662238084801e-05,-0.07285090283012155,                   0,   502353.1367451127,   19.59458455224841,   6761510.353911133,   502352.2244174692,                   0,   6761502.073359678
                  66,-9.873952279934523e-05,-0.07396504956031189,                   0,   506174.4499075945,   10.85814773728038,   6761216.177310138,   506174.0263050914,                   0,   6761216.829797775
                66.5,-0.0001074958375878184,-0.07509118891760574,                   0,   510000.2420656436,   117.3410931909239,   6760922.236473994,   509995.6664703898,                   0,   6760929.426085384
                  67,-0.0001150988127288627,-0.07622162809032554,                   0,   513829.3941054525,   314.1654694244478,   6760620.603740714,   513817.1436923369,                   0,   6760639.862314532
                67.5,-0.0001218606281362299,-0.07734862231963638,                   0,    517660.025739882,   553.1444953889273,   6760314.227085222,   517638.4567499575,                   0,   6760348.138577939
                  68,-0.0001281662194805218, -0.0784644768561663,                   0,    521489.854365656,   775.7714871290003,   6760006.693048028,   521459.6044223284,                   0,   6760054.254969017
                68.5,-0.0001343511121456218,-0.07956164755714273,                   0,   525316.7534916907,   927.5430840917846,   6759701.343286136,   525280.5854885789,                   0,   6759758.211581863
                  69,-0.0001405935596352509,-0.08063283999436233,                   0,   529139.2730385236,   971.3026881002108,   6759400.456081771,   529101.3987278915,                   0,   6759460.008511268
                69.5,-0.0001468477455316688,-0.08167110681768244,                   0,   532956.9940449366,   896.3371028308991,   6759104.688505149,   532922.0429195019,                   0,   6759159.645852712
                  70,-0.0001528347200756579,-0.08266994273138649,                   0,   536770.6309378189,   720.9993262366472,   6758812.915529494,      536742.5168427,                   0,   6758857.123702364
                70.5,-0.0001580935677289614, -0.0836233758914023,                   0,   540581.8563263075,   488.2153825029562,    6758522.50542457,   540562.8192768294,                   0,   6758552.442157082
                  71,-0.0001620805122074736, -0.0845260539699319,                   0,    544392.891211303,   254.9752013684388,   6758229.963914902,   544382.9490012883,                   0,   6758245.601314418
                71.5,-0.0001642918827561729,-0.08537332271796201,                   0,   548205.9609166112,   78.38034171114661,   6757931.788791755,   548202.9047955304,                   0,   6757936.601272609
                  72,-0.0001643809750953712,-0.08616129471142384,                   0,   552022.7492469121,   1.662943985794815,   6757625.302786087,   552022.6854390639,                   0,   6757625.442130585
                72.5,-0.0001622388909599373,-0.08688690639760921,                   0,   555843.2322362796,   38.30864625128497,   6757289.879523301,   555842.2897114536,                   0,   6757312.123987965
                  73,-0.0001580074684538844,-0.08754796351081914,                   0,   559665.8757450016,   169.0994034548769,   6756898.418173301,     559661.71639232,                   0,   6756996.646945058
                73.5,-0.0001520353071342903,-0.08814317119739376,                   0,   563489.8607480415,   361.6977327625267,   6756468.895306998,     563480.96426134,                   0,   6756679.011102862
                  74,-0.0001448005850048051, -0.0886721469261539,                   0,   567314.0261532955,   568.9505183446009,   6756028.700651579,   567300.0320982473,                   0,   6756359.216563063
                74.5,-0.0001368074820925922,-0.08913541874639122,                   0,   571137.1227172131,   740.1179857830629,   6755607.309875703,   571118.9186828337,                   0,   6756037.263428041
                  75,-0.000128480106134009, -0.0895344107558755,                   0,    574958.118509754,   833.2948985584144,   6755229.066933673,   574937.6227949478,                   0,   6755713.151800862
                75.5,-0.0001200796527313506,-0.08987141776743693,                   0,   578776.4512419659,   825.6696331594081,   6754907.224027537,   578756.1432144968,                   0,   6755386.881785283
                  76,-0.0001116648009528135,-0.09014957095684115,                   0,   582592.1656223683,   719.1088550127104,   6754640.697173868,    582574.478721446,                   0,    6755058.45348575
                76.5,-0.0001031047118391194,-0.09037279568752389,                   0,   586405.9021064129,   539.7004797320442,   6754414.331533247,   586392.6280958197,                   0,   6754727.867007399
                  77,-9.414106975820738e-05,-0.09054576191930008,                   0,   590218.7397851592,   331.3667559586414,   6754202.611449012,   590210.5901177016,                   0,   6754395.122456055
                77.5,-8.44835578678051e-05,-0.09067382684870623,                   0,   594031.9318400056,   145.1108842821834,   6753975.906521634,   594028.3635672349,                   0,   6754060.219938234
                  78,-7.391494382759651e-05,-0.09076296892135492,                   0,   597846.5979150996,    26.5273236945466,   6753707.720278218,   597845.9472246231,                   0,    6753723.15956114
                78.5,-6.237923708100527e-05,-0.09081971225116267,                   0,   601663.0489854219,   1.270415411448842,   6753377.984481405,   601663.3398701296,                   0,   6753383.941432666
                  79,-5.000093722189994e-05,-0.09085103971688181,                   0,   605475.6622294211,   20.21268858898738,     6752943.7386178,   605480.5402840789,                   0,   6753042.565661395
                79.5,-3.699521056528043e-05,-0.09086429374619751,                   0,   609283.5111342096,   58.11764289975213,   6752414.708972938,   609297.5472468567,                   0,   6752699.032356599
                  80,-2.362080095160863e-05, -0.0908670721706003,                   0,   613088.8343281765,   105.6751922839039,   6751836.302449822,   613114.3595389102,                   0,    6752353.34162824
                80.5,-1.015622762401633e-05,-0.09086712012634485,                   0,   616894.4431054875,   151.2393806845808,   6751265.491625006,   616930.9759407488,                   0,    6752005.49358697
                  81,3.127422917328788e-06,-0.09087221899714928,                   0,   620703.0310283576,   183.6542190624303,   6750756.861753722,   620747.3952329439,                   0,   6751655.488344126
                81.5,1.599148548785481e-05,-0.09089007504227208,                   0,   624516.5140866779,   194.9833670806865,   6750349.247028891,   624563.6161961301,                   0,   6751303.326011741
                  82,2.824693375936306e-05,-0.09092821036678948,                   0,   628335.5613077269,   182.4527787497251,   6750056.223226998,   628379.6376110046,                   0,    6750949.00670253
                82.5,3.976017225566705e-05,-0.09099385856213553,                   0,   632159.4306563783,   149.1297002835046,   6749862.784110237,   632195.4582583288,                   0,   6750592.530529902
                  83,5.044653770351944e-05,-0.09109386676781098,                   0,    635986.150384047,   103.1715886630551,   6749729.015222123,   636011.0769189275,                   0,   6750233.897607953
                83.5,6.02536396638191e-05, -0.0912346052108356,                   0,   639813.0014042844,   55.82858592843933,   6749599.865615925,   639826.4923736898,                   0,   6749873.108051469
                  84,6.913913512385433e-05,-0.09142188462745801,                   0,   643637.1824493717,   18.68714524403382,   6749418.624933126,     643641.70340357,                   0,   6749510.161975923
                84.5,7.704887139263795e-05,-0.09166088150913679,                   0,   647456.4912438113,  0.7925417704145472,   6749140.799057994,   647456.7087895868,                   0,    6749145.05949748
                  85,8.389547962635043e-05,-0.09195607008341718,                   0,   651267.2827479652,  -28.61304443793469,   6748754.579747498,   651271.5073128252,                   0,   6748777.800732993
                85.5,8.949132649236136e-05,-0.09231115234306585,                   0,   655065.4602472017,  -139.8539805216629,   6748295.051047822,   655086.0977544354,                   0,   6748408.385800002
                  86,9.351061814519449e-05,-0.09272899783500298,                   0,   658854.8832996142,  -309.0006207485029,   6747786.436225514,   658900.4788956342,                   0,   6748036.814816738
                86.5,9.554889722268364e-05,-0.09321160747102814,                   0,   662641.6608407017,   -494.648812173115,   6747262.293853546,   662714.6495177048,                   0,   6747663.087902118
                  87,9.521413107666212e-05,-0.09376009196277289,                   0,   666432.4979757133,  -651.3496267337397,   6746759.450092707,   666528.6084019977,                   0,   6747287.205175751
                87.5,9.222124030131686e-05,-0.09437466256910194,                   0,   670233.0541136176,  -740.7402487145738,   6746308.988098224,   670342.3543299309,                   0,   6746909.166757933
