0,-2.027111503100503e-08,-8.016973367942858e-09,                   0,             387.313,  -979.3304803028547,   26571392.99435821,             387.313,                   0,   26571392.99435821
                 0.1,-6.059985062470248e-08,-3.206348413810712e-08,                   0,   774.6259999177636,  -969.5548472427603,   26571392.98307463,   774.6259999177636,                   0,   26571392.98307463
                 0.2,-1.206630375217571e-07,-8.014328010086909e-08,                   0,   1161.938999671054,  -955.0136056805462,   26571392.96614926,   1161.938999671054,                   0,   26571392.96614926
                 0.3,-2.000310165903364e-07,-1.602468907414013e-07,                   0,   1549.251999177635,  -935.8520371637482,   26571392.94358209,   1549.251999177635,                   0,   26571392.94358209
                 0.4,-2.981718378125225e-07,-2.803472324484417e-07,                   0,    1936.56499835527,  -912.2615849274858,   26571392.91537314,    1936.56499835527,                   0,   26571392.91537314
                 0.5,-4.14456431438103e-07,-4.483952234102701e-07,                   0,   2323.877997121722,  -884.4779411850607,   26571392.88152239,   2323.877997121722,                   0,   26571392.88152239
                 0.6,-5.481646997197127e-07,-6.72315410609699e-07,                   0,   2711.190995394755,  -852.7786923270023,   26571392.84202985,   2711.190995394755,                   0,   26571392.84202985
                 0.7,-6.984924684731297e-07,-9.600016113232324e-07,                   0,   3098.503993092132,  -817.4805455553823,   26571392.79689553,   3098.503993092132,                   0,   26571392.79689553
                 0.8,-8.64559229143315e-07,-1.319312571521568e-06,                   0,   3485.816990131617,  -778.9361646620905,   26571392.74611941,   3485.816990131617,                   0,   26571392.74611941
                 0.9,-1.045416594186073e-06,-1.758067643559322e-06,                   0,   3873.129986430974,  -737.5306465648158,    26571392.6897015,   3873.129986430974,                   0,    26571392.6897015
                   1,-1.240057381475609e-06,-2.284042485531248e-06,                   0,   4260.442981907965,  -693.6776738036596,    26571392.6276418,   4260.442981907965,                   0,    26571392.6276418
                 1.1,-1.447425237190694e-06,-2.9049647846603e-06,                   0,   4647.755976480355,  -647.8153814387896,   26571392.55994031,   4647.755976480355,                   0,   26571392.55994031
                 1.2,-1.666424701279133e-06,-3.628510007069683e-06,                   0,   5035.068970065906,   -600.401979642961,   26571392.48659703,   5035.068970065906,                   0,   26571392.48659703
                 1.3,-1.895931615205202e-06,-4.462297176276505e-06,                   0,   5422.381962582383,   -551.911175723583,   26571392.40761196,   5422.381962582383,                   0,   26571392.40761196
                 1.4,-2.134803768291608e-06,-5.413884682728866e-06,                   0,   5809.694953947548,    -502.82744131291,    26571392.3229851,   5809.694953947548,                   0,   26571392.32298509
                 1.5,-2.381891676610219e-06,-6.490766126691132e-06,                   0,   6197.007944079165,  -453.6411720118608,   26571392.23271644,   6197.007944079165,                   0,   26571392.23271644
                 1.6,-2.636049387077769e-06,-7.700366196763814e-06,                   0,   6584.320932894998,  -404.8437878474656,     26571392.136806,   6584.320932894998,                   0,     26571392.136806
                 1.7,-2.896145199187059e-06,-9.050036586304852e-06,                   0,    6971.63392031281,  -356.9228234952719,   26571392.03525377,    6971.63392031281,                   0,   26571392.03525376
                 1.8,-3.161072197652977e-06,-1.054705194999828e-05,                   0,   7358.946906250365,  -310.3570573202973,   26571391.92805974,   7358.946906250365,                   0,   26571391.92805973
                 1.9,-3.429758491167434e-06,-1.219860590279417e-05,                   0,   7746.259890625426,  -265.6117279022831,   26571391.81522392,   7746.259890625425,                   0,   26571391.81522392
                   2,-3.701177055419103e-06,-1.401180706342039e-05,                   0,   8133.572873355756,  -223.1338858369451,   26571391.69674632,   8133.572873355755,                   0,   26571391.69674631
                 2.1,-3.974355082512752e-06,-1.599367514464232e-05,                   0,    8520.88585435912,  -183.3479272533775,   26571391.57262692,   8520.885854359118,                   0,   26571391.57262691
                 2.2,-4.248382743879509e-06,-1.815113709242081e-05,                   0,   8908.198833553279,  -146.6513536722361,   26571391.44286573,   8908.198833553277,                   0,   26571391.44286573
                 2.3,-4.522421279653841e-06,-2.049102327609187e-05,                   0,   9295.511810855998,  -113.4108005679618,   26571391.30746276,   9295.511810855996,                   0,   26571391.30746275
                 2.4,-4.795710334246666e-06,-2.302006373166352e-05,                   0,   9682.824786185041,  -83.95837431367717,   26571391.16641799,    9682.82478618504,                   0,   26571391.16641798
                 2.5,-5.067574465399356e-06,-2.574488446029598e-05,                   0,   10070.13775945817,  -58.58833410634236,   26571391.01973143,   10070.13775945817,                   0,   26571391.01973142
                 2.6,-5.337428762284852e-06,-2.86720037840009e-05,                   0,   10457.45073059315,  -37.55415202305552,   26571390.86740308,   10457.45073059315,                   0,   26571390.86740307
                 2.7,-5.604783517147083e-06,-3.180782876056432e-05,                   0,   10844.76369950775,  -21.06598058147688,   26571390.70943294,   10844.76369950775,                   0,   26571390.70943293
                 2.8,-5.869247904449027e-06,-3.515865165966474e-05,                   0,   11232.07666611972,  -9.288553105980101,   26571390.54582102,   11232.07666611972,                   0,     26571390.545821
                 2.9,-6.130532631438476e-06,-3.873064650212479e-05,                   0,   11619.38963034684,   -2.33953787697353,   26571390.37656732,   11619.38963034683,                   0,   26571390.37656727
                   3,-6.388451534339464e-06,-4.252986566419968e-05,                   0,   12006.70259210687, -0.2883625070856239,   26571390.20167191,   12006.70259210685,                   0,   26571390.20167176
                 3.1,-6.642922104933583e-06,-4.656223654877024e-05,                   0,   12394.01555131801,  -3.155520289871826,   26571390.02113719,   12394.01555131753,                   0,   26571390.02113446
                 3.2,-6.893964943003446e-06,-5.083355832527115e-05,                   0,   12781.32850789832,  -10.91236545131434,    26571389.8349649,   12781.32850789665,                   0,   26571389.83495537
                 3.3,-7.141702140863457e-06,-5.534949874014782e-05,                   0,   13168.64146176556,  -23.48139934975816,   26571389.64315503,   13168.64146176196,                   0,   26571389.64313449
                 3.4,-7.386354616893343e-06,-6.011559099959567e-05,                   0,   13555.95441283748,  -40.73704476485523,   26571389.44570747,   13555.95441283123,                   0,   26571389.44567182
                 3.5,-7.628238425510735e-06,-6.513723072629668e-05,                   0,   13943.26736103182,  -62.50690053959946,   26571389.24262207,   13943.26736102222,                   0,   26571389.24256735
                 3.6,-7.867760081265425e-06,-7.041967299182693e-05,                   0,   14330.58030626629,   -88.5734640403231,   26571389.03389865,    14330.5803062527,                   0,    26571389.0338211
                 3.7,-8.105410944607259e-06,-7.596802942636708e-05,                   0,   14717.89324845864,  -118.6763042255558,   26571388.81953697,   14717.89324844042,                   0,   26571388.81943306
                 3.8,-8.341760726273453e-06,-8.178726540730579e-05,                   0,   15105.20618752658,  -152.5146636126153,   26571388.59953676,   15105.20618750316,                   0,   26571388.59940323
                 3.9,-8.577450176065538e-06,-8.788219732828209e-05,                   0,    15492.5191233878,  -189.7504631456808,   26571388.37389774,   15492.51912335868,                   0,   26571388.37373161
